_MelkID,_MalekID,Masahat,TabagheCNT,MelkType,Mahdude,Address,Baygani,Tedad_KOL_Tabaghat,Tabaghe_darVahed,tedadkhab,MablaghForush,VaziatBana,Jahat,nama,KafPush,ServisKichen,Parking,VorudiMostaghrl,Tozihat
1009,438,,,,,,,,,,,,,,,,,,همکف 3 خواب با پارکینگ و طبقه اول 3 خواب و طبقه 3 دو خواب و حیاط. طبقات به ترتیب 220 و 220 و 170 متری. امتیازات کامل با کولر گازی.
1010,898898,120,NULL,آپارتمان,,خیابان مولوی پلاک 36,,,,,,,,,,,,,دو خواب طبقه اول بالکن پرده موکت 
1011,899899,280,NULL,مسکونی,,بلوارفجر خیابان مهرگان,,30,1,3,,,جنوبی غربی,سنگ,سرامیک,MDF,1,1,همکف 3 خواب با پارکینگ و طبقه اول 3 خواب و طبقه 3 دو خواب و حیاط. طبقات به ترتیب 220 و 220 و 170 متری. امتیازات کامل با کولر گازی.
1012,1,,,,,,,,,,,,شمالی,,,,,,ابعاد 6 در 27
1013,1,,,,,,,,,,,,جنوبی غربی,سنگ,سرامیک,MDF,1,,همکف 3 خواب با پارکینگ و طبقه اول 3 خواب و طبقه 3 دو خواب و حیاط. طبقات به ترتیب 220 و 220 و 170 متری. امتیازات کامل با کولر گازی.
1014,1,,,,,,,,,,,,جنوبی غربی,سنگ,سرامیک,MDF,,,همکف 3 خواب با پارکینگ و طبقه اول 3 خواب و طبقه 3 دو خواب و حیاط. طبقات به ترتیب 220 و 220 و 170 متری. امتیازات کامل با کولر گازی.
1015,900900,94,NULL,آپارتمان,,شیخ بهایی جنوبی، بعد از بزرگمهر، کوچه سلطانی غربی، نبش جنوبی شرقی، مجتمع فاضل 2، پلاک 13 طبقه سوم.,,,,,,,,,,,,,10 سال ساخت، هر طبقه یک واحد، بدون آسانسیور،  طبقه دوم، نصف نقد نصف 4 ماهه ،دارای بخاری و کولر
1016,901901,187,NULL,زمین,,آخر خیابان سعدی، کوی بوستان، ,,,,,,,,,,,,,پلاک شمالی طبق تقسیم نامه
1017,902902,123,NULL,مسکونی,,بلوار فجر، کوی شهید لطفعلیان، بن بست صبا، پلاک 48,,,,,,,,,,,,,17 سال ساخت، معاوضه با همکف، دارای انباری و پارکینگ و زیرزمین 
1018,903903,669,NULL,زمین,,کمربندی جنوبی، کوچه خادمی، بعد از صحرا محمد آباد، رو به روی تالار فردوسی(رستوران),,,,,,,شرقی,,,,,,زمین کشاورزی، پلاک شرقی، چاه قناتی 12 دقیقه، 12 دقیقه آب کانال، دارای استخر و دیوارکشی، قابل معاوضه با زمین، کلنگی، سفت کاری، منزل نقلی، ابعاد 43*15
1019,904904,74,NULL,مسکونی,,خیابان شریعتی شرقی، کوی حیدری,,,,,,,,,,,,,طبقه همکف (سفتکاری)
1020,904904,74,NULL,مسکونی,,خیابان شریعتی شرقی، کوی حیدری,,,,,,,,,,,,,طبقه اول با پارکینگ موتور (سفتکاری)
1021,868,,,,,,,,,,,,شمالی,,,,,,دو خواب همکف، پایان کار، عدم خلافی شهرداری، فروش نقدی
1022,160,,,,,,,,,,,,,,,,,,یک واحد از ساختمان 2 واحدی، ورودی مجزا، تک خواب، پارکینگ موتور، 15 سال ساخت، دارای امتیازات کامل، کمد شومینه هود کولر آبی، انباری، پله جلوی طبقه اول،(50% سهم زمین تسویه شهرداری) فروش و معاوضه فقط با باغ تا 1 میلیارد مابقی پول واقع در علی آباد و ویلاشهر
1023,473,,,,,,,,,,,,,,,,,,شمالی جنوبی
1024,905905,150,NULL,مسکونی,,خیابان منتظری شمالی، خیابان هشت بهشت، کوی امید، کوی الفت، پلاک 13,,1,,,,,,,,,,,تک خواب، کف موکت، پرده، کابینت فلزی، کولر آبی، بخاری
1025,9,,,,,,,,,,,,,,,,,,دارای سند ثبتی، دیوارهای 20 سانتی، برق 3 فاز و چاه آب، خدمات شهرداری پرداخت شده، درب بزرگ نرده گاراژی،
1026,906906,90,NULL,آپارتمان,,شهرک بهاران، مجتمع مسکونی الماس شهر، بلوک B4، طبقه سوم، واحد 34,درست,,,,,,,,,,,,صفر و کلید نخورده، آسانسور دار، دو خوابه، کابینت MDF، دارای پکیج و اسپیلیت و حمام و سرویس بهداشتی فرنگی . ایرانی
1027,907907,100,NULL,آپارتمان,,شریعتی شرقی، کوی صفا، مجتمع کوثر، طبقه چهارم هر طبقه  3 واحد,,,,,,,,,,,,,پارکینگ، انباری، آسانسور
1028,908908,170,NULL,مسکونی,,خیابان 15 خرداد شمالی، کوی عاشورا,,,,,,,,,,,,,دو خواب، پارکینگ، انباری، 2 سال ساخت، گرمایش پکیج، سرمایش کولر آبی، راه مجزا، امتیازات مجزا
1029,909909,241,NULL,زمین,,فلکه بسیج کوی شهریار، پلاک آخر،,,,,,,,شمالی,,,,,,در ابعاد 10*24، شمالی غربی
1030,489,,,,,,,,,,,,,,,,,,معاوضه با زمین در نجف آباد، تک خوب، دارای آب انبار، 15 لیتری، پمپ، مبله، آب نیم ساعت و آب کانال نیم ساعت، رق فرعی، نوساز
1031,910910,54,NULL,تجاری,,خیابان رسالت بین خیابان شریعتی و 17 شهریور,درست,,,,,,شرقی,,,,,,معرف اسدالله کچی، دارای همکف طبقه اول و زیر زمین همه تجاری، در ابعاد 11*5
1032,911911,74,NULL,آپارتمان,,فلکه بسیج کوچه شهید، کافی موسوی مجتمع پارسیان طبقه اول,,,,,,,,,,,,,معرف اسدالله گچی،4 سال ساخت امکانات کامل، دارای پارکینگ
1033,912912,249,NULL,مسکونی,,امیرآباد، آزادگان فاز 3، بلوار سیاد شیرازی، کوی بهشت آئین 8، پلاک 30,,,,,,,,,,,,,15 سال ساخت، دارای همکف با یک خواب 173 متری، طبقه اول دو خواب 157 متری- معاوضه با مغازه تجاری از چهارباغ تا پلیس راه
1034,186,,,,,,,,,,,,,,,,,,فروش فقط نقدی، صفر و کلید نخورده، امتیازات کامل 4 کولر گازی
1035,913913,241,NULL,زمین,,فلکخ بسیج کوی شهریار، پلاک آخر,,,,,,,,,,,,,ابعاد 10*24، جهت شمای غربی
1036,914914,418,NULL,مسکونی,,بلوار ولیعصر، کوی رضوی، کوی کاظمی ,,,,,,,جنوبی,,,,,,معرف اسد الله گچیسازه آهن و آجر تخریبی، امتیازات کامل با کولر
1037,915915,175,NULL,مسکونی,,خیابان فارابی جنوبی، کوی مطهری، پلاک 110,,,,,,,,,,,,,فقط فروش، معرف مهدی اطهری، امتیازات کامل با کولر دارای سر پله و بالایی و انباری ، شمای غربی (سازه آهن و آجر)
1038,916916,186,NULL,آپارتمان,,خیابان یزدانمهر جنوبی، بعد از قدس، کوچه اول مطهری، منزل دوم پلاک 61,,,,,,,,,,,,,دارای 3 طبقه هرکدام حدود 136 متر زیربنا و پرده، هود، پکیج، کف خواب، آسانسور. همکف دارای پارکینگ درب برقی. ساختمان حیاط سازی شده است. امتیازات کامل با برق 3 فاز
1039,917917,250,NULL,سوله,,فلکه دانشگاه، کوی امیرالمومنین، اخرین سوله,,,,,,,شمالی,,,,,,دارای برق 3 فاز
1040,918918,125,NULL,مسکونی,,خیابان دانش، خیابان پاک نژاد، پلاک 4,,,,,,,جنوبی,,,,,,دارای  همکف با سرپله و امتیازات کامل و کولر آبی
1041,345,,,,,,,,,,,,,,,,,,آپارتمان پیش فروش، هر طبقه 2 واحد، شمالی جنوبی با دوطرف تراس، تحویل در 1403/3 پارکینگ، آسانسور، انباری،
1042,919919,1550,NULL,باغ,,جاده فولادشهر(جوزدان) کوی روبروی اصلاح نژاد بعد از کانال جز زمین های حاج غلامحسین مغین ,,,,,,,غربی,,,,,,70 دقیقه آب چاه
1043,920920,120,NULL,زمین,,شهرک سعیدفرريال خیابان امام رضا کوچه چاه سپاه بن بسا اول,,,,,,,شمالی,,,,,,ابعاد 8*15
1044,921921,98,NULL,آپارتمان,,اصفهان خیابان استاد فلاطوری، مجتمع مسکونی لادن، طبقه دوم پلاک 10,,,,,,,,,,,,,با وضعیت بنای ساخت. 15 ساله، پکیج شوفاژ، پارکینگ، آسانسور، انباری، تراس، هر طبقه 8 واحد، قابل معاوضه با ملک در نجف آباد
1045,922922,101,NULL,مسکونی,,خیابان آیت شمالی، بعد از خیابان نمازی، بن بست نسیم، پلاک 15,,,,,,,جنوبی,,,,,,همکف  95 متری تک خوابه و آیفون، پکیج و هود، طبقه اول  92 متری دو خوابه، ایفون لوله کشی و پکیج، طبقه ذوم 63 متری سوییت، دارای آیفون. همکف و طبقه اول امتیازات مجزا و طبقه دوم مشترک. حیاط سازی شده برای همکف و اول، تسویه شهرداری انتقال قطعی
1046,847,,,,,,,,,,,,,,,,,,شمالی غربی، همکف و زیزر زمین مسکونی با امتیازات کامل و کولر، دارای سرپله، تانک و پمپ کولر گازی 24. همکف دارای پرده و موکت. تسویه شهرداری.
1047,923923,163,NULL,مسکونی,,خیابان شریعتی شرقی، کوی آبشار، بن بست نیلوفر، پلاک 63,,,,,,,,,,,,,15 سال ساخت با امتیازات کامل، همکف و زیرزمین سالنی،
1048,924924,1313,NULL,باغ,,جوزدان خیابان رجاییف کوی غربی، کوی جنوبی، پلاک 2 نبش، جنوبی شرقی زمینم های چاه صادقی,,,,,,,,,,,,,معاوضه با منزل در نجف آباد. سازه تیرچه و بلوک.  آب یک ساعت با دزد گیر و موتورخانه و کولر.
1049,925925,110,NULL,مسکونی,,خیابان بهداشت جنوبی، بعد از قدس، کوچه مهتاب شرقی، کوچه اول جنوبی، بن بست، پلاک 20,,,,,,,,,,,,,
1050,926926,139,NULL,زمین,,خیابان سمندری، کوی سردار خرمیان خیابان امام رضا، کوچه 8 متری,,,,,,,,,,,,,شمالی شرقی، تجاری شده
1051,927927,823,NULL,سوله کارگاهی,,صالح آباد، خیابان شریعتی بعد از مزار ملک آباد کوی سبک سخت، پلاک 5.,,,,,,,,,,,,,برق 3 فاز 25 آمپره، دارای جرثقیل 10 تنی، دارای دفترکاری در همکف به زیر بنای 81 متری و انبار 68 متری. ابعاد 13.5*61. معاوضه با منزل دوطبقه در حد 5 میلیارد.
1052,928928,62,NULL,مسکونی,,خیابان 15 خرداد جنوبی، کوی حمله داری، کوی حجتی، نبش بنبست زیبا پلاک 100,,,,,,,,,,,,,معرف احسان انصاری، جهت شمالی شرقی، امتیازات کامل با کولر، همکف با زیربنای 56 متر و دارای سرپله و بالایی. همکف حیاط سازی شده. ساز تیرچه و بلوک
1053,436,,,,,,,,,,,,جنوبی,,,,,,منزل مسکونی قدیمی، (تخریبی)امتیازات کامل با فاضلاب شهری، نوع سازه قدیمی در ابعاد 9*14
1054,929929,102,NULL,مسکونی,,خیابان شریعتی شرقی، رو به روی درمانگاه حکیم کوچه شهید کسمائی، بن بست اول شرقی پلاک 19,,,,,,,شمالی,,,,,,سازه آهن و آجر، دارای زیرزمین یا زیربنای 24 متر و طبقه اول  24 متری و همکف 61 متری. امتیازات کامل
1055,930930,136,NULL,ویلایی,,15خرداد شمالی کوچه نورمحمدی پ جنوبی,,,,,,,جنوبی,,,,,,فروش و معاوضه با هواری تا 2500 و قیمت خانیان
1056,865,,,,,,,,,,,,غربی,,,,,,زیرزمین. برای آرایشگاه و اداری و ... دارای آب و برق، سرویس بهداشتی.
1057,931931,263,NULL,زمین,,بلوار ایزدی، کوچه پاک، طینت 15 متری شمالی، وسط کوچه آبروراهرو 2 متری شرقی پلاک 2,,,,,,,شمالی,,,,,,
1058,9,,,,,,,,,,,,,,,,,,جهت جنوبی شرقی، سازه آهن و آجر، آب 20 دقیقه، سرویس آبیاری قطره ای، دارای برق تجاری، کولر. دیوار کشی شده، آتشکده، استخر و آب انبار
1059,932932,900,NULL,زمین,,ویلاشهر، بعد از فلکه ویلاشهر، به سمت گلدشت، کوی تبسم، کوی اول سمت چپ,,,,,,,,,,,,,ابعاد 29*29، آب چاه 3 ساعت، جهت غربی
1060,933933,138,NULL,مسکونی,,خیابان شریعتی شرقی، کوی پور محمدی، کوی نگار، پلاک 2,,,,,,,,,,,,,جهت شمالی، سازه تیرچه بلوک، همکف زیربنای 98 متری، طبقه اول زیربنای 98 متریدارای انباری و سر پله. امتیازات به غیر از آب و گاز مجزا همرا 2 کولر و تانک و پمپ. ابعاد 17*8
1061,934934,144,NULL,زمین,,خیابان شریعتی شرقی، خیابان ابشار، کوی اردیبهشت، بعد از آخرین منزل سفتکاری,,,,,,,,,,,,,امکامت کامل، جای پی زمین کنده شده است، فروش نقدی تا 1600، قابل معاوضه با زمین تا 1 میلیارد. ابعاد 8*17. جهت جنوبی
1062,935935,197,NULL,تجاری مسکونی,,خیابان شریعتی غربی، بعد از خیابان کشاورز، طرف جنوب بلوار,,,,,,,,,,,,,دو طبقه، به ترتیب 196 و 17 و 129 متر زیربنا. همکف سند تجاری، طبقه اول دفتر کار. آب 5 واحدی، برق سه تایی تکفاز، 1 برق 3 فاز، گاز رومیزی 2 عدد، 3 عدد تلفن.
1063,936936,131,NULL,مغازه تجاری,,خیابان شریعتی، تقاطع خیابان مجاهد،نبش کوچه شهید حقیقی,,,,,,,,,,,,,امتیازات کامل با برق تکفاز با 2 تلفن، همراه با انباری.
1064,937937,168,NULL,مسکونی سفتکاری,,خیابان معرفت، کوی بدیهیان، بعد از بنبست دریا، پلاک دوم ,,,,,,,شمالی,,,,,,سفت کاری شده، جهت شمالی، همکف دارای 3 خواب و طبقه اول 3 خوابه، طبقه اول حیاط دار است، 30 میلیون مجوز شهرداری. قابل معاوضه با آهن و آجر تا 2،500
1065,9,,,,,,,,,,,,,,,,,,13*9- شمالی
1066,938938,130,NULL,مسکونی,,بلوار فجر، کوی بشارت,,,,,,,,,,,,,منزل 2 طبقه در بست، 1 خواب همکف و 2 خواب طبقه اول. دارا سرمایش کولر و گرمایش بخاری، امتیازات کامل
1067,939939,197,NULL,مسکونی,,خیابان 15 خرداد جنوبی، کوی خلیل الرحمان، پلاک 4,,,,,,,,,,,,,معرف آقای محسن چهره ساز. سازه تیرچه و بلوکامتیازات کامل با 2 کولر و پمپ و مخزن. دارای پارکینگ و زیر زمین و انباری با طبقه اول به زیر بنای 153
